Vocab size: 65,536
num_layers: 20
model_dim: 1280
num_heads: 10
num_kv_heads: 10
Tokens / micro-batch / rank: 32 x 2048 = 65,536
Tokens / micro-batch: 65,536
Total batch size 524,288 => gradient accumulation steps: 8
Number of parameters: 560,988,160
Estimated FLOPs per token: 3.491758e+09
Calculated number of iterations from target data:param ratio: 21,400
Total number of training tokens: 11,219,763,200
Tokens : Params ratio: 20.00
Total training FLOPs estimate: 3.917670e+19
Scaling the LR for the AdamW parameters ∝1/√(1280/768) = 0.774597
Step 00000 | Validation bpb: 3.2996
step 00000/21400 (0.00%) | loss: 11.090355 | grad norm: 0.4209 | lrm: 1.00 | dt: 66597.72ms | tok/sec: 7,872 | mfu: 2.78 | total time: 0.00m
step 00012/21400 (0.06%) | loss: 7.273372 | grad norm: 2.3845 | lrm: 1.00 | dt: 2349.69ms | tok/sec: 223,130 | mfu: 78.78 | total time: 0.08m
step 00013/21400 (0.06%) | loss: 7.169974 | grad norm: 1.6166 | lrm: 1.00 | dt: 2331.20ms | tok/sec: 224,900 | mfu: 79.40 | total time: 0.12m
step 00014/21400 (0.07%) | loss: 7.083007 | grad norm: 3.7550 | lrm: 1.00 | dt: 2339.37ms | tok/sec: 224,115 | mfu: 79.13 | total time: 0.16m
step 00015/21400 (0.07%) | loss: 7.002247 | grad norm: 1.0886 | lrm: 1.00 | dt: 2362.21ms | tok/sec: 221,948 | mfu: 78.36 | total time: 0.20m
step 00016/21400 (0.07%) | loss: 6.928405 | grad norm: 1.5907 | lrm: 1.00 | dt: 2372.38ms | tok/sec: 220,996 | mfu: 78.02 | total time: 0.23m
step 00017/21400 (0.08%) | loss: 6.852385 | grad norm: 1.0542 | lrm: 1.00 | dt: 2343.85ms | tok/sec: 223,686 | mfu: 78.97 | total time: 0.27m
step 00018/21400 (0.08%) | loss: 6.790692 | grad norm: 1.7509 | lrm: 1.00 | dt: 2358.70ms | tok/sec: 222,278 | mfu: 78.48 | total time: 0.31m
step 00019/21400 (0.09%) | loss: 6.748279 | grad norm: 1.9967 | lrm: 1.00 | dt: 2366.76ms | tok/sec: 221,520 | mfu: 78.21 | total time: 0.35m
step 00020/21400 (0.09%) | loss: 6.699425 | grad norm: 0.6971 | lrm: 1.00 | dt: 2350.65ms | tok/sec: 223,039 | mfu: 78.75 | total time: 0.39m
step 00021/21400 (0.10%) | loss: 6.660713 | grad norm: 1.1653 | lrm: 1.00 | dt: 2355.28ms | tok/sec: 222,601 | mfu: 78.59 | total time: 0.43m
step 00022/21400 (0.10%) | loss: 6.642147 | grad norm: 1.4665 | lrm: 1.00 | dt: 2364.39ms | tok/sec: 221,743 | mfu: 78.29 | total time: 0.47m
step 00023/21400 (0.11%) | loss: 6.605678 | grad norm: 1.1167 | lrm: 1.00 | dt: 2370.45ms | tok/sec: 221,176 | mfu: 78.09 | total time: 0.51m
step 00024/21400 (0.11%) | loss: 6.568495 | grad norm: 1.4852 | lrm: 1.00 | dt: 2359.09ms | tok/sec: 222,241 | mfu: 78.46 | total time: 0.55m
step 00025/21400 (0.12%) | loss: 6.528800 | grad norm: 0.8750 | lrm: 1.00 | dt: 2366.65ms | tok/sec: 221,531 | mfu: 78.21 | total time: 0.59m
step 00026/21400 (0.12%) | loss: 6.494422 | grad norm: 1.1566 | lrm: 1.00 | dt: 2368.55ms | tok/sec: 221,354 | mfu: 78.15 | total time: 0.63m
step 00027/21400 (0.13%) | loss: 6.473530 | grad norm: 0.9895 | lrm: 1.00 | dt: 2366.75ms | tok/sec: 221,521 | mfu: 78.21 | total time: 0.67m
step 00028/21400 (0.13%) | loss: 6.436757 | grad norm: 1.7298 | lrm: 1.00 | dt: 2362.50ms | tok/sec: 221,920 | mfu: 78.35 | total time: 0.71m
step 00029/21400 (0.14%) | loss: 6.401501 | grad norm: 0.7446 | lrm: 1.00 | dt: 2349.18ms | tok/sec: 223,178 | mfu: 78.80 | total time: 0.75m
step 00030/21400 (0.14%) | loss: 6.366947 | grad norm: 0.8233 | lrm: 1.00 | dt: 2366.24ms | tok/sec: 221,569 | mfu: 78.23 | total time: 0.79m
step 00031/21400 (0.14%) | loss: 6.329132 | grad norm: 0.8290 | lrm: 1.00 | dt: 2339.68ms | tok/sec: 224,085 | mfu: 79.12 | total time: 0.82m
step 00032/21400 (0.15%) | loss: 6.304327 | grad norm: 1.1789 | lrm: 1.00 | dt: 2352.14ms | tok/sec: 222,897 | mfu: 78.70 | total time: 0.86m
step 00033/21400 (0.15%) | loss: 6.276162 | grad norm: 0.8067 | lrm: 1.00 | dt: 2353.09ms | tok/sec: 222,808 | mfu: 78.66 | total time: 0.90m
step 00034/21400 (0.16%) | loss: 6.250533 | grad norm: 1.1463 | lrm: 1.00 | dt: 2358.00ms | tok/sec: 222,344 | mfu: 78.50 | total time: 0.94m
step 00035/21400 (0.16%) | loss: 6.225213 | grad norm: 0.9566 | lrm: 1.00 | dt: 2362.57ms | tok/sec: 221,913 | mfu: 78.35 | total time: 0.98m
step 00036/21400 (0.17%) | loss: 6.204195 | grad norm: 0.7891 | lrm: 1.00 | dt: 2369.84ms | tok/sec: 221,233 | mfu: 78.11 | total time: 1.02m
step 00037/21400 (0.17%) | loss: 6.209162 | grad norm: 0.7586 | lrm: 1.00 | dt: 2368.98ms | tok/sec: 221,313 | mfu: 78.14 | total time: 1.06m
step 00038/21400 (0.18%) | loss: 6.188836 | grad norm: 0.7542 | lrm: 1.00 | dt: 2350.52ms | tok/sec: 223,052 | mfu: 78.75 | total time: 1.10m
step 00039/21400 (0.18%) | loss: 6.167035 | grad norm: 0.6689 | lrm: 1.00 | dt: 2372.38ms | tok/sec: 220,996 | mfu: 78.02 | total time: 1.14m
step 00040/21400 (0.19%) | loss: 6.157925 | grad norm: 0.7536 | lrm: 1.00 | dt: 2354.39ms | tok/sec: 222,684 | mfu: 78.62 | total time: 1.18m
step 00041/21400 (0.19%) | loss: 6.139399 | grad norm: 0.6888 | lrm: 1.00 | dt: 2381.06ms | tok/sec: 220,190 | mfu: 77.74 | total time: 1.22m
step 00042/21400 (0.20%) | loss: 6.124108 | grad norm: 1.0891 | lrm: 1.00 | dt: 2370.92ms | tok/sec: 221,133 | mfu: 78.07 | total time: 1.26m
step 00043/21400 (0.20%) | loss: 6.108699 | grad norm: 0.8592 | lrm: 1.00 | dt: 2377.63ms | tok/sec: 220,508 | mfu: 77.85 | total time: 1.30m
step 00044/21400 (0.21%) | loss: 6.074591 | grad norm: 0.7355 | lrm: 1.00 | dt: 2366.81ms | tok/sec: 221,516 | mfu: 78.21 | total time: 1.34m
step 00045/21400 (0.21%) | loss: 6.046825 | grad norm: 0.7420 | lrm: 1.00 | dt: 2367.26ms | tok/sec: 221,474 | mfu: 78.19 | total time: 1.38m
step 00046/21400 (0.21%) | loss: 6.021170 | grad norm: 0.7827 | lrm: 1.00 | dt: 2354.06ms | tok/sec: 222,716 | mfu: 78.63 | total time: 1.42m
step 00047/21400 (0.22%) | loss: 6.006198 | grad norm: 0.6159 | lrm: 1.00 | dt: 2336.71ms | tok/sec: 224,370 | mfu: 79.22 | total time: 1.45m
step 00048/21400 (0.22%) | loss: 5.999693 | grad norm: 0.7710 | lrm: 1.00 | dt: 2352.88ms | tok/sec: 222,828 | mfu: 78.67 | total time: 1.49m
step 00049/21400 (0.23%) | loss: 5.983953 | grad norm: 1.0196 | lrm: 1.00 | dt: 2361.02ms | tok/sec: 222,060 | mfu: 78.40 | total time: 1.53m
step 00050/21400 (0.23%) | loss: 5.963481 | grad norm: 0.8736 | lrm: 1.00 | dt: 2352.20ms | tok/sec: 222,892 | mfu: 78.69 | total time: 1.57m
step 00051/21400 (0.24%) | loss: 5.963991 | grad norm: 0.7488 | lrm: 1.00 | dt: 2367.46ms | tok/sec: 221,455 | mfu: 78.19 | total time: 1.61m
step 00052/21400 (0.24%) | loss: 5.941078 | grad norm: 0.7965 | lrm: 1.00 | dt: 2358.34ms | tok/sec: 222,312 | mfu: 78.49 | total time: 1.65m
step 00053/21400 (0.25%) | loss: 5.926221 | grad norm: 0.6499 | lrm: 1.00 | dt: 2360.45ms | tok/sec: 222,114 | mfu: 78.42 | total time: 1.69m
step 00054/21400 (0.25%) | loss: 5.899365 | grad norm: 0.4932 | lrm: 1.00 | dt: 2346.56ms | tok/sec: 223,428 | mfu: 78.88 | total time: 1.73m
step 00055/21400 (0.26%) | loss: 5.883210 | grad norm: 0.5413 | lrm: 1.00 | dt: 2360.85ms | tok/sec: 222,076 | mfu: 78.41 | total time: 1.77m
step 00056/21400 (0.26%) | loss: 5.869975 | grad norm: 0.6836 | lrm: 1.00 | dt: 2345.69ms | tok/sec: 223,511 | mfu: 78.91 | total time: 1.81m
step 00057/21400 (0.27%) | loss: 5.858918 | grad norm: 0.7030 | lrm: 1.00 | dt: 2364.08ms | tok/sec: 221,772 | mfu: 78.30 | total time: 1.85m
step 00058/21400 (0.27%) | loss: 5.868614 | grad norm: 0.8335 | lrm: 1.00 | dt: 2361.87ms | tok/sec: 221,980 | mfu: 78.37 | total time: 1.89m
step 00059/21400 (0.28%) | loss: 5.849786 | grad norm: 0.6749 | lrm: 1.00 | dt: 2373.02ms | tok/sec: 220,936 | mfu: 78.00 | total time: 1.93m
step 00060/21400 (0.28%) | loss: 5.822829 | grad norm: 0.6410 | lrm: 1.00 | dt: 2352.43ms | tok/sec: 222,870 | mfu: 78.69 | total time: 1.97m
step 00061/21400 (0.29%) | loss: 5.802098 | grad norm: 0.7430 | lrm: 1.00 | dt: 2359.11ms | tok/sec: 222,239 | mfu: 78.46 | total time: 2.00m
step 00062/21400 (0.29%) | loss: 5.787301 | grad norm: 0.7349 | lrm: 1.00 | dt: 2683.43ms | tok/sec: 195,379 | mfu: 68.98 | total time: 2.05m
step 00063/21400 (0.29%) | loss: 5.769989 | grad norm: 0.8822 | lrm: 1.00 | dt: 2371.49ms | tok/sec: 221,079 | mfu: 78.05 | total time: 2.09m
step 00064/21400 (0.30%) | loss: 5.745582 | grad norm: 0.8261 | lrm: 1.00 | dt: 2352.29ms | tok/sec: 222,884 | mfu: 78.69 | total time: 2.13m
step 00065/21400 (0.30%) | loss: 5.728245 | grad norm: 0.6511 | lrm: 1.00 | dt: 2366.18ms | tok/sec: 221,575 | mfu: 78.23 | total time: 2.17m
step 00066/21400 (0.31%) | loss: 5.705704 | grad norm: 0.6967 | lrm: 1.00 | dt: 2363.25ms | tok/sec: 221,850 | mfu: 78.33 | total time: 2.21m
step 00067/21400 (0.31%) | loss: 5.692841 | grad norm: 0.6750 | lrm: 1.00 | dt: 2363.93ms | tok/sec: 221,786 | mfu: 78.30 | total time: 2.25m
step 00068/21400 (0.32%) | loss: 5.681530 | grad norm: 0.5560 | lrm: 1.00 | dt: 2361.89ms | tok/sec: 221,978 | mfu: 78.37 | total time: 2.29m
step 00069/21400 (0.32%) | loss: 5.659488 | grad norm: 0.6666 | lrm: 1.00 | dt: 2360.03ms | tok/sec: 222,152 | mfu: 78.43 | total time: 2.33m
step 00070/21400 (0.33%) | loss: 5.650170 | grad norm: 0.6669 | lrm: 1.00 | dt: 2368.71ms | tok/sec: 221,339 | mfu: 78.15 | total time: 2.36m
step 00071/21400 (0.33%) | loss: 5.645716 | grad norm: 0.6442 | lrm: 1.00 | dt: 2355.61ms | tok/sec: 222,569 | mfu: 78.58 | total time: 2.40m
step 00072/21400 (0.34%) | loss: 5.623781 | grad norm: 0.8667 | lrm: 1.00 | dt: 2358.43ms | tok/sec: 222,303 | mfu: 78.49 | total time: 2.44m
step 00073/21400 (0.34%) | loss: 5.597685 | grad norm: 0.7381 | lrm: 1.00 | dt: 2332.87ms | tok/sec: 224,739 | mfu: 79.35 | total time: 2.48m
step 00074/21400 (0.35%) | loss: 5.566308 | grad norm: 0.5658 | lrm: 1.00 | dt: 2356.98ms | tok/sec: 222,440 | mfu: 78.53 | total time: 2.52m
step 00075/21400 (0.35%) | loss: 5.548436 | grad norm: 0.8127 | lrm: 1.00 | dt: 2373.00ms | tok/sec: 220,938 | mfu: 78.00 | total time: 2.56m
step 00076/21400 (0.36%) | loss: 5.519752 | grad norm: 0.7373 | lrm: 1.00 | dt: 2347.98ms | tok/sec: 223,292 | mfu: 78.84 | total time: 2.60m
step 00077/21400 (0.36%) | loss: 5.502864 | grad norm: 0.6117 | lrm: 1.00 | dt: 2353.49ms | tok/sec: 222,770 | mfu: 78.65 | total time: 2.64m
step 00078/21400 (0.36%) | loss: 5.487263 | grad norm: 0.6259 | lrm: 1.00 | dt: 2344.75ms | tok/sec: 223,601 | mfu: 78.94 | total time: 2.68m
step 00079/21400 (0.37%) | loss: 5.474367 | grad norm: 0.6462 | lrm: 1.00 | dt: 2345.37ms | tok/sec: 223,542 | mfu: 78.92 | total time: 2.72m
step 00080/21400 (0.37%) | loss: 5.467141 | grad norm: 0.7326 | lrm: 1.00 | dt: 2376.59ms | tok/sec: 220,605 | mfu: 77.89 | total time: 2.76m
step 00081/21400 (0.38%) | loss: 5.461271 | grad norm: 0.8757 | lrm: 1.00 | dt: 2347.40ms | tok/sec: 223,348 | mfu: 78.86 | total time: 2.80m
step 00082/21400 (0.38%) | loss: 5.449020 | grad norm: 0.7235 | lrm: 1.00 | dt: 2359.32ms | tok/sec: 222,219 | mfu: 78.46 | total time: 2.84m
step 00083/21400 (0.39%) | loss: 5.434109 | grad norm: 0.6385 | lrm: 1.00 | dt: 2365.74ms | tok/sec: 221,616 | mfu: 78.24 | total time: 2.88m
step 00084/21400 (0.39%) | loss: 5.419963 | grad norm: 0.6196 | lrm: 1.00 | dt: 2372.11ms | tok/sec: 221,021 | mfu: 78.03 | total time: 2.91m
step 00085/21400 (0.40%) | loss: 5.413913 | grad norm: 0.6260 | lrm: 1.00 | dt: 2373.63ms | tok/sec: 220,880 | mfu: 77.98 | total time: 2.95m
step 00086/21400 (0.40%) | loss: 5.393973 | grad norm: 0.6503 | lrm: 1.00 | dt: 2358.11ms | tok/sec: 222,334 | mfu: 78.50 | total time: 2.99m
step 00087/21400 (0.41%) | loss: 5.379732 | grad norm: 0.6128 | lrm: 1.00 | dt: 2352.83ms | tok/sec: 222,832 | mfu: 78.67 | total time: 3.03m
step 00088/21400 (0.41%) | loss: 5.367086 | grad norm: 0.6761 | lrm: 1.00 | dt: 2355.65ms | tok/sec: 222,566 | mfu: 78.58 | total time: 3.07m
step 00089/21400 (0.42%) | loss: 5.348147 | grad norm: 0.7624 | lrm: 1.00 | dt: 2349.06ms | tok/sec: 223,190 | mfu: 78.80 | total time: 3.11m
step 00090/21400 (0.42%) | loss: 5.330472 | grad norm: 0.6487 | lrm: 1.00 | dt: 2358.40ms | tok/sec: 222,306 | mfu: 78.49 | total time: 3.15m
step 00091/21400 (0.43%) | loss: 5.316212 | grad norm: 0.6269 | lrm: 1.00 | dt: 2360.55ms | tok/sec: 222,104 | mfu: 78.42 | total time: 3.19m
step 00092/21400 (0.43%) | loss: 5.297362 | grad norm: 0.6364 | lrm: 1.00 | dt: 2365.05ms | tok/sec: 221,681 | mfu: 78.27 | total time: 3.23m
step 00093/21400 (0.43%) | loss: 5.310505 | grad norm: 0.6216 | lrm: 1.00 | dt: 2369.95ms | tok/sec: 221,222 | mfu: 78.10 | total time: 3.27m
step 00094/21400 (0.44%) | loss: 5.321857 | grad norm: 0.5790 | lrm: 1.00 | dt: 2356.71ms | tok/sec: 222,466 | mfu: 78.54 | total time: 3.31m
step 00095/21400 (0.44%) | loss: 5.294468 | grad norm: 0.5188 | lrm: 1.00 | dt: 2357.17ms | tok/sec: 222,422 | mfu: 78.53 | total time: 3.35m
step 00096/21400 (0.45%) | loss: 5.269339 | grad norm: 0.6645 | lrm: 1.00 | dt: 2363.28ms | tok/sec: 221,847 | mfu: 78.33 | total time: 3.39m
step 00097/21400 (0.45%) | loss: 5.247400 | grad norm: 0.7223 | lrm: 1.00 | dt: 2368.82ms | tok/sec: 221,329 | mfu: 78.14 | total time: 3.43m
step 00098/21400 (0.46%) | loss: 5.240374 | grad norm: 0.7622 | lrm: 1.00 | dt: 2364.37ms | tok/sec: 221,745 | mfu: 78.29 | total time: 3.47m
step 00099/21400 (0.46%) | loss: 5.228755 | grad norm: 0.7460 | lrm: 1.00 | dt: 2348.72ms | tok/sec: 223,222 | mfu: 78.81 | total time: 3.50m
step 00100/21400 (0.47%) | loss: 5.225960 | grad norm: 0.7060 | lrm: 1.00 | dt: 2353.55ms | tok/sec: 222,764 | mfu: 78.65 | total time: 3.54m
step 00101/21400 (0.47%) | loss: 5.200760 | grad norm: 0.6515 | lrm: 1.00 | dt: 2358.17ms | tok/sec: 222,328 | mfu: 78.50 | total time: 3.58m
step 00102/21400 (0.48%) | loss: 5.187821 | grad norm: 0.5858 | lrm: 1.00 | dt: 2368.61ms | tok/sec: 221,348 | mfu: 78.15 | total time: 3.62m
step 00103/21400 (0.48%) | loss: 5.176606 | grad norm: 0.6259 | lrm: 1.00 | dt: 2355.10ms | tok/sec: 222,618 | mfu: 78.60 | total time: 3.66m
step 00104/21400 (0.49%) | loss: 5.173130 | grad norm: 0.5672 | lrm: 1.00 | dt: 2371.73ms | tok/sec: 221,057 | mfu: 78.05 | total time: 3.70m
step 00105/21400 (0.49%) | loss: 5.164425 | grad norm: 0.5927 | lrm: 1.00 | dt: 2375.61ms | tok/sec: 220,696 | mfu: 77.92 | total time: 3.74m
step 00106/21400 (0.50%) | loss: 5.148235 | grad norm: 0.6340 | lrm: 1.00 | dt: 2348.73ms | tok/sec: 223,222 | mfu: 78.81 | total time: 3.78m
step 00107/21400 (0.50%) | loss: 5.122696 | grad norm: 0.5486 | lrm: 1.00 | dt: 2367.44ms | tok/sec: 221,457 | mfu: 78.19 | total time: 3.82m
step 00108/21400 (0.50%) | loss: 5.093266 | grad norm: 0.5542 | lrm: 1.00 | dt: 2349.36ms | tok/sec: 223,161 | mfu: 78.79 | total time: 3.86m
step 00109/21400 (0.51%) | loss: 5.078327 | grad norm: 0.6891 | lrm: 1.00 | dt: 2350.70ms | tok/sec: 223,034 | mfu: 78.74 | total time: 3.90m
step 00110/21400 (0.51%) | loss: 5.044669 | grad norm: 0.8235 | lrm: 1.00 | dt: 2354.24ms | tok/sec: 222,699 | mfu: 78.63 | total time: 3.94m
step 00111/21400 (0.52%) | loss: 5.031611 | grad norm: 0.6690 | lrm: 1.00 | dt: 2345.65ms | tok/sec: 223,515 | mfu: 78.91 | total time: 3.98m
step 00112/21400 (0.52%) | loss: 5.015424 | grad norm: 0.5794 | lrm: 1.00 | dt: 2346.36ms | tok/sec: 223,447 | mfu: 78.89 | total time: 4.02m
step 00113/21400 (0.53%) | loss: 5.005048 | grad norm: 0.5480 | lrm: 1.00 | dt: 2346.94ms | tok/sec: 223,392 | mfu: 78.87 | total time: 4.05m
step 00114/21400 (0.53%) | loss: 5.005551 | grad norm: 0.5552 | lrm: 1.00 | dt: 2363.51ms | tok/sec: 221,825 | mfu: 78.32 | total time: 4.09m
step 00115/21400 (0.54%) | loss: 4.985251 | grad norm: 0.6119 | lrm: 1.00 | dt: 2362.66ms | tok/sec: 221,906 | mfu: 78.35 | total time: 4.13m
step 00116/21400 (0.54%) | loss: 4.974645 | grad norm: 0.5641 | lrm: 1.00 | dt: 2355.47ms | tok/sec: 222,583 | mfu: 78.59 | total time: 4.17m
step 00117/21400 (0.55%) | loss: 4.962629 | grad norm: 0.6057 | lrm: 1.00 | dt: 2357.77ms | tok/sec: 222,365 | mfu: 78.51 | total time: 4.21m
step 00118/21400 (0.55%) | loss: 4.962115 | grad norm: 0.7009 | lrm: 1.00 | dt: 2339.89ms | tok/sec: 224,065 | mfu: 79.11 | total time: 4.25m
step 00119/21400 (0.56%) | loss: 4.949768 | grad norm: 0.6409 | lrm: 1.00 | dt: 2353.20ms | tok/sec: 222,797 | mfu: 78.66 | total time: 4.29m
step 00120/21400 (0.56%) | loss: 4.939605 | grad norm: 0.6233 | lrm: 1.00 | dt: 2340.37ms | tok/sec: 224,019 | mfu: 79.09 | total time: 4.33m
step 00121/21400 (0.57%) | loss: 4.930306 | grad norm: 0.5976 | lrm: 1.00 | dt: 2350.72ms | tok/sec: 223,032 | mfu: 78.74 | total time: 4.37m
step 00122/21400 (0.57%) | loss: 4.923598 | grad norm: 0.5344 | lrm: 1.00 | dt: 2348.73ms | tok/sec: 223,222 | mfu: 78.81 | total time: 4.41m
step 00123/21400 (0.57%) | loss: 4.922897 | grad norm: 0.5767 | lrm: 1.00 | dt: 2344.36ms | tok/sec: 223,637 | mfu: 78.96 | total time: 4.45m
step 00124/21400 (0.58%) | loss: 4.902808 | grad norm: 0.6117 | lrm: 1.00 | dt: 2359.35ms | tok/sec: 222,216 | mfu: 78.46 | total time: 4.49m
step 00125/21400 (0.58%) | loss: 4.901403 | grad norm: 0.5221 | lrm: 1.00 | dt: 2352.57ms | tok/sec: 222,858 | mfu: 78.68 | total time: 4.53m
step 00126/21400 (0.59%) | loss: 4.886936 | grad norm: 0.5584 | lrm: 1.00 | dt: 2362.80ms | tok/sec: 221,892 | mfu: 78.34 | total time: 4.56m
step 00127/21400 (0.59%) | loss: 4.868763 | grad norm: 0.5620 | lrm: 1.00 | dt: 2358.32ms | tok/sec: 222,313 | mfu: 78.49 | total time: 4.60m
step 00128/21400 (0.60%) | loss: 4.860120 | grad norm: 0.5394 | lrm: 1.00 | dt: 2365.97ms | tok/sec: 221,595 | mfu: 78.24 | total time: 4.64m
step 00129/21400 (0.60%) | loss: 4.851625 | grad norm: 0.5589 | lrm: 1.00 | dt: 2346.58ms | tok/sec: 223,426 | mfu: 78.88 | total time: 4.68m
step 00130/21400 (0.61%) | loss: 4.838579 | grad norm: 0.5867 | lrm: 1.00 | dt: 2347.29ms | tok/sec: 223,358 | mfu: 78.86 | total time: 4.72m
step 00131/21400 (0.61%) | loss: 4.825105 | grad norm: 0.6144 | lrm: 1.00 | dt: 2341.71ms | tok/sec: 223,891 | mfu: 79.05 | total time: 4.76m
step 00132/21400 (0.62%) | loss: 4.802876 | grad norm: 0.5978 | lrm: 1.00 | dt: 2386.44ms | tok/sec: 219,694 | mfu: 77.57 | total time: 4.80m
step 00133/21400 (0.62%) | loss: 4.809194 | grad norm: 0.5137 | lrm: 1.00 | dt: 2345.82ms | tok/sec: 223,498 | mfu: 78.91 | total time: 4.84m
step 00134/21400 (0.63%) | loss: 4.796274 | grad norm: 0.5561 | lrm: 1.00 | dt: 2370.17ms | tok/sec: 221,202 | mfu: 78.10 | total time: 4.88m
step 00135/21400 (0.63%) | loss: 4.797711 | grad norm: 0.5459 | lrm: 1.00 | dt: 2348.53ms | tok/sec: 223,240 | mfu: 78.82 | total time: 4.92m
step 00136/21400 (0.64%) | loss: 4.793778 | grad norm: 0.4685 | lrm: 1.00 | dt: 2357.58ms | tok/sec: 222,384 | mfu: 78.51 | total time: 4.96m
step 00137/21400 (0.64%) | loss: 4.768977 | grad norm: 0.5441 | lrm: 1.00 | dt: 2363.27ms | tok/sec: 221,848 | mfu: 78.33 | total time: 5.00m
step 00138/21400 (0.64%) | loss: 4.772727 | grad norm: 0.4974 | lrm: 1.00 | dt: 2361.11ms | tok/sec: 222,051 | mfu: 78.40 | total time: 5.04m
step 00139/21400 (0.65%) | loss: 4.768861 | grad norm: 0.4612 | lrm: 1.00 | dt: 2363.29ms | tok/sec: 221,846 | mfu: 78.32 | total time: 5.08m
step 00140/21400 (0.65%) | loss: 4.758004 | grad norm: 0.4556 | lrm: 1.00 | dt: 2349.14ms | tok/sec: 223,183 | mfu: 78.80 | total time: 5.11m
step 00141/21400 (0.66%) | loss: 4.763692 | grad norm: 0.4957 | lrm: 1.00 | dt: 2363.58ms | tok/sec: 221,819 | mfu: 78.32 | total time: 5.15m
step 00142/21400 (0.66%) | loss: 4.758966 | grad norm: 0.5953 | lrm: 1.00 | dt: 2355.13ms | tok/sec: 222,615 | mfu: 78.60 | total time: 5.19m
step 00143/21400 (0.67%) | loss: 4.749625 | grad norm: 0.5954 | lrm: 1.00 | dt: 2343.12ms | tok/sec: 223,756 | mfu: 79.00 | total time: 5.23m
step 00144/21400 (0.67%) | loss: 4.737680 | grad norm: 0.5584 | lrm: 1.00 | dt: 2360.94ms | tok/sec: 222,067 | mfu: 78.40 | total time: 5.27m
step 00145/21400 (0.68%) | loss: 4.706420 | grad norm: 0.4726 | lrm: 1.00 | dt: 2354.30ms | tok/sec: 222,693 | mfu: 78.62 | total time: 5.31m
step 00146/21400 (0.68%) | loss: 4.700140 | grad norm: 0.4482 | lrm: 1.00 | dt: 2354.19ms | tok/sec: 222,704 | mfu: 78.63 | total time: 5.35m
step 00147/21400 (0.69%) | loss: 4.686419 | grad norm: 0.4874 | lrm: 1.00 | dt: 2344.04ms | tok/sec: 223,668 | mfu: 78.97 | total time: 5.39m
step 00148/21400 (0.69%) | loss: 4.686906 | grad norm: 0.4932 | lrm: 1.00 | dt: 2341.64ms | tok/sec: 223,897 | mfu: 79.05 | total time: 5.43m
