Vocab size: 65,536
num_layers: 20
model_dim: 1280
num_heads: 10
num_kv_heads: 10
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 16,384
Total batch size 262,144 => gradient accumulation steps: 16
Number of parameters: 560,988,160
Estimated FLOPs per token: 3.491758e+09
Calculated number of iterations from target data:param ratio: 42,800
Total number of training tokens: 11,219,763,200
Tokens : Params ratio: 20.00
Total training FLOPs estimate: 3.917670e+19
Scaling the LR for the AdamW parameters ∝1/√(1280/768) = 0.774597
Step 00000 | Validation bpb: 3.2996
step 00000/42800 (0.00%) | loss: 11.090355 | grad norm: 0.4256 | lrm: 1.00 | dt: 66992.09ms | tok/sec: 3,913 | mfu: 1.38 | total time: 0.00m
step 00013/42800 (0.03%) | loss: 7.337917 | grad norm: 1.8033 | lrm: 1.00 | dt: 1288.87ms | tok/sec: 203,390 | mfu: 71.81 | total time: 0.06m
step 00014/42800 (0.03%) | loss: 7.252841 | grad norm: 2.7626 | lrm: 1.00 | dt: 1289.48ms | tok/sec: 203,293 | mfu: 71.77 | total time: 0.09m
step 00015/42800 (0.04%) | loss: 7.145030 | grad norm: 0.9942 | lrm: 1.00 | dt: 1292.98ms | tok/sec: 202,743 | mfu: 71.58 | total time: 0.11m
step 00016/42800 (0.04%) | loss: 7.056382 | grad norm: 2.0675 | lrm: 1.00 | dt: 1281.55ms | tok/sec: 204,552 | mfu: 72.22 | total time: 0.13m
step 00017/42800 (0.04%) | loss: 7.004782 | grad norm: 1.5869 | lrm: 1.00 | dt: 1293.78ms | tok/sec: 202,617 | mfu: 71.54 | total time: 0.15m
step 00018/42800 (0.04%) | loss: 6.939656 | grad norm: 1.0272 | lrm: 1.00 | dt: 1295.18ms | tok/sec: 202,400 | mfu: 71.46 | total time: 0.17m
step 00019/42800 (0.04%) | loss: 6.871960 | grad norm: 1.5043 | lrm: 1.00 | dt: 1283.96ms | tok/sec: 204,168 | mfu: 72.08 | total time: 0.19m
step 00020/42800 (0.05%) | loss: 6.824057 | grad norm: 1.4499 | lrm: 1.00 | dt: 1297.06ms | tok/sec: 202,105 | mfu: 71.36 | total time: 0.21m
step 00021/42800 (0.05%) | loss: 6.773595 | grad norm: 1.5324 | lrm: 1.00 | dt: 1296.57ms | tok/sec: 202,183 | mfu: 71.38 | total time: 0.24m
step 00022/42800 (0.05%) | loss: 6.758170 | grad norm: 1.2068 | lrm: 1.00 | dt: 1284.43ms | tok/sec: 204,092 | mfu: 72.06 | total time: 0.26m
step 00023/42800 (0.05%) | loss: 6.729697 | grad norm: 1.1377 | lrm: 1.00 | dt: 1286.68ms | tok/sec: 203,737 | mfu: 71.93 | total time: 0.28m
step 00024/42800 (0.06%) | loss: 6.700760 | grad norm: 1.1606 | lrm: 1.00 | dt: 1300.71ms | tok/sec: 201,539 | mfu: 71.16 | total time: 0.30m
step 00025/42800 (0.06%) | loss: 6.685915 | grad norm: 0.8904 | lrm: 1.00 | dt: 1286.89ms | tok/sec: 203,703 | mfu: 71.92 | total time: 0.32m
step 00026/42800 (0.06%) | loss: 6.646950 | grad norm: 1.3890 | lrm: 1.00 | dt: 1291.76ms | tok/sec: 202,935 | mfu: 71.65 | total time: 0.34m
step 00027/42800 (0.06%) | loss: 6.608630 | grad norm: 0.9135 | lrm: 1.00 | dt: 1302.14ms | tok/sec: 201,318 | mfu: 71.08 | total time: 0.37m
step 00028/42800 (0.07%) | loss: 6.589546 | grad norm: 1.2597 | lrm: 1.00 | dt: 1291.17ms | tok/sec: 203,028 | mfu: 71.68 | total time: 0.39m
step 00029/42800 (0.07%) | loss: 6.553118 | grad norm: 0.8822 | lrm: 1.00 | dt: 1295.66ms | tok/sec: 202,323 | mfu: 71.43 | total time: 0.41m
step 00030/42800 (0.07%) | loss: 6.540007 | grad norm: 0.8456 | lrm: 1.00 | dt: 1293.10ms | tok/sec: 202,724 | mfu: 71.57 | total time: 0.43m
step 00031/42800 (0.07%) | loss: 6.546982 | grad norm: 0.7256 | lrm: 1.00 | dt: 1297.98ms | tok/sec: 201,963 | mfu: 71.31 | total time: 0.45m
step 00032/42800 (0.07%) | loss: 6.570066 | grad norm: 0.9326 | lrm: 1.00 | dt: 1294.06ms | tok/sec: 202,574 | mfu: 71.52 | total time: 0.47m
step 00033/42800 (0.08%) | loss: 6.526697 | grad norm: 0.8476 | lrm: 1.00 | dt: 1285.59ms | tok/sec: 203,908 | mfu: 71.99 | total time: 0.50m
step 00034/42800 (0.08%) | loss: 6.506955 | grad norm: 0.9744 | lrm: 1.00 | dt: 1295.31ms | tok/sec: 202,379 | mfu: 71.45 | total time: 0.52m
step 00035/42800 (0.08%) | loss: 6.480419 | grad norm: 0.9781 | lrm: 1.00 | dt: 1292.87ms | tok/sec: 202,761 | mfu: 71.59 | total time: 0.54m
step 00036/42800 (0.08%) | loss: 6.445803 | grad norm: 0.8978 | lrm: 1.00 | dt: 1305.73ms | tok/sec: 200,764 | mfu: 70.88 | total time: 0.56m
step 00037/42800 (0.09%) | loss: 6.422244 | grad norm: 0.9539 | lrm: 1.00 | dt: 1290.34ms | tok/sec: 203,158 | mfu: 71.73 | total time: 0.58m
step 00038/42800 (0.09%) | loss: 6.366685 | grad norm: 1.0101 | lrm: 1.00 | dt: 1307.72ms | tok/sec: 200,458 | mfu: 70.77 | total time: 0.60m
step 00039/42800 (0.09%) | loss: 6.352169 | grad norm: 0.7821 | lrm: 1.00 | dt: 1298.18ms | tok/sec: 201,932 | mfu: 71.29 | total time: 0.62m
step 00040/42800 (0.09%) | loss: 6.331509 | grad norm: 0.7531 | lrm: 1.00 | dt: 1304.18ms | tok/sec: 201,003 | mfu: 70.97 | total time: 0.65m
step 00041/42800 (0.10%) | loss: 6.308516 | grad norm: 0.6916 | lrm: 1.00 | dt: 1299.85ms | tok/sec: 201,673 | mfu: 71.20 | total time: 0.67m
step 00042/42800 (0.10%) | loss: 6.298161 | grad norm: 1.0004 | lrm: 1.00 | dt: 1286.92ms | tok/sec: 203,698 | mfu: 71.92 | total time: 0.69m
step 00043/42800 (0.10%) | loss: 6.276700 | grad norm: 0.7819 | lrm: 1.00 | dt: 1296.38ms | tok/sec: 202,212 | mfu: 71.39 | total time: 0.71m
step 00044/42800 (0.10%) | loss: 6.298378 | grad norm: 0.8964 | lrm: 1.00 | dt: 1298.40ms | tok/sec: 201,897 | mfu: 71.28 | total time: 0.73m
step 00045/42800 (0.11%) | loss: 6.280293 | grad norm: 0.6887 | lrm: 1.00 | dt: 1300.69ms | tok/sec: 201,541 | mfu: 71.16 | total time: 0.75m
step 00046/42800 (0.11%) | loss: 6.262450 | grad norm: 0.8497 | lrm: 1.00 | dt: 1295.81ms | tok/sec: 202,301 | mfu: 71.42 | total time: 0.78m
step 00047/42800 (0.11%) | loss: 6.253569 | grad norm: 0.8054 | lrm: 1.00 | dt: 1300.27ms | tok/sec: 201,607 | mfu: 71.18 | total time: 0.80m
step 00048/42800 (0.11%) | loss: 6.238172 | grad norm: 0.6148 | lrm: 1.00 | dt: 1291.79ms | tok/sec: 202,930 | mfu: 71.65 | total time: 0.82m
step 00049/42800 (0.11%) | loss: 6.225149 | grad norm: 0.5495 | lrm: 1.00 | dt: 1307.76ms | tok/sec: 200,452 | mfu: 70.77 | total time: 0.84m
step 00050/42800 (0.12%) | loss: 6.204030 | grad norm: 0.6788 | lrm: 1.00 | dt: 1297.07ms | tok/sec: 202,105 | mfu: 71.36 | total time: 0.86m
step 00051/42800 (0.12%) | loss: 6.183191 | grad norm: 0.6193 | lrm: 1.00 | dt: 1297.15ms | tok/sec: 202,092 | mfu: 71.35 | total time: 0.88m
step 00052/42800 (0.12%) | loss: 6.177143 | grad norm: 0.7051 | lrm: 1.00 | dt: 1292.59ms | tok/sec: 202,805 | mfu: 71.60 | total time: 0.91m
step 00053/42800 (0.12%) | loss: 6.157157 | grad norm: 0.6549 | lrm: 1.00 | dt: 1295.65ms | tok/sec: 202,326 | mfu: 71.43 | total time: 0.93m
step 00054/42800 (0.13%) | loss: 6.156819 | grad norm: 0.6531 | lrm: 1.00 | dt: 1293.04ms | tok/sec: 202,734 | mfu: 71.58 | total time: 0.95m
step 00055/42800 (0.13%) | loss: 6.150594 | grad norm: 0.7424 | lrm: 1.00 | dt: 1293.94ms | tok/sec: 202,593 | mfu: 71.53 | total time: 0.97m
step 00056/42800 (0.13%) | loss: 6.131385 | grad norm: 0.6009 | lrm: 1.00 | dt: 1291.34ms | tok/sec: 203,002 | mfu: 71.67 | total time: 0.99m
step 00057/42800 (0.13%) | loss: 6.095920 | grad norm: 0.5560 | lrm: 1.00 | dt: 1300.78ms | tok/sec: 201,528 | mfu: 71.15 | total time: 1.01m
step 00058/42800 (0.14%) | loss: 6.085420 | grad norm: 0.8006 | lrm: 1.00 | dt: 1295.68ms | tok/sec: 202,322 | mfu: 71.43 | total time: 1.04m
step 00059/42800 (0.14%) | loss: 6.068069 | grad norm: 0.6372 | lrm: 1.00 | dt: 1299.49ms | tok/sec: 201,729 | mfu: 71.22 | total time: 1.06m
step 00060/42800 (0.14%) | loss: 6.037798 | grad norm: 0.5793 | lrm: 1.00 | dt: 1305.62ms | tok/sec: 200,781 | mfu: 70.89 | total time: 1.08m
step 00061/42800 (0.14%) | loss: 6.014637 | grad norm: 0.5926 | lrm: 1.00 | dt: 1303.03ms | tok/sec: 201,180 | mfu: 71.03 | total time: 1.10m
step 00062/42800 (0.14%) | loss: 5.978515 | grad norm: 0.6713 | lrm: 1.00 | dt: 1298.21ms | tok/sec: 201,927 | mfu: 71.29 | total time: 1.12m
step 00063/42800 (0.15%) | loss: 5.942021 | grad norm: 0.6704 | lrm: 1.00 | dt: 1317.55ms | tok/sec: 198,962 | mfu: 70.25 | total time: 1.14m
step 00064/42800 (0.15%) | loss: 5.921873 | grad norm: 0.5280 | lrm: 1.00 | dt: 1303.14ms | tok/sec: 201,163 | mfu: 71.02 | total time: 1.17m
step 00065/42800 (0.15%) | loss: 5.912606 | grad norm: 0.4793 | lrm: 1.00 | dt: 1302.98ms | tok/sec: 201,187 | mfu: 71.03 | total time: 1.19m
step 00066/42800 (0.15%) | loss: 5.889013 | grad norm: 0.7355 | lrm: 1.00 | dt: 1301.51ms | tok/sec: 201,415 | mfu: 71.11 | total time: 1.21m
step 00067/42800 (0.16%) | loss: 5.874827 | grad norm: 0.7023 | lrm: 1.00 | dt: 1303.52ms | tok/sec: 201,104 | mfu: 71.00 | total time: 1.23m
step 00068/42800 (0.16%) | loss: 5.863296 | grad norm: 0.5710 | lrm: 1.00 | dt: 1305.92ms | tok/sec: 200,735 | mfu: 70.87 | total time: 1.25m
step 00069/42800 (0.16%) | loss: 5.836095 | grad norm: 0.6823 | lrm: 1.00 | dt: 1308.18ms | tok/sec: 200,387 | mfu: 70.75 | total time: 1.27m
step 00070/42800 (0.16%) | loss: 5.835387 | grad norm: 0.6940 | lrm: 1.00 | dt: 1308.49ms | tok/sec: 200,341 | mfu: 70.73 | total time: 1.30m
step 00071/42800 (0.17%) | loss: 5.822624 | grad norm: 0.5857 | lrm: 1.00 | dt: 1300.29ms | tok/sec: 201,603 | mfu: 71.18 | total time: 1.32m
step 00072/42800 (0.17%) | loss: 5.815663 | grad norm: 0.6659 | lrm: 1.00 | dt: 1301.72ms | tok/sec: 201,382 | mfu: 71.10 | total time: 1.34m
step 00073/42800 (0.17%) | loss: 5.825924 | grad norm: 0.6180 | lrm: 1.00 | dt: 1305.99ms | tok/sec: 200,723 | mfu: 70.87 | total time: 1.36m
step 00074/42800 (0.17%) | loss: 5.805697 | grad norm: 0.7260 | lrm: 1.00 | dt: 1303.38ms | tok/sec: 201,126 | mfu: 71.01 | total time: 1.38m
step 00075/42800 (0.18%) | loss: 5.799317 | grad norm: 0.7160 | lrm: 1.00 | dt: 1308.14ms | tok/sec: 200,394 | mfu: 70.75 | total time: 1.41m
step 00076/42800 (0.18%) | loss: 5.784996 | grad norm: 0.7238 | lrm: 1.00 | dt: 1290.41ms | tok/sec: 203,148 | mfu: 71.72 | total time: 1.43m
step 00077/42800 (0.18%) | loss: 5.770977 | grad norm: 0.6797 | lrm: 1.00 | dt: 1310.25ms | tok/sec: 200,071 | mfu: 70.64 | total time: 1.45m
step 00078/42800 (0.18%) | loss: 5.760800 | grad norm: 0.5503 | lrm: 1.00 | dt: 1300.89ms | tok/sec: 201,511 | mfu: 71.15 | total time: 1.47m
step 00079/42800 (0.18%) | loss: 5.734964 | grad norm: 0.5114 | lrm: 1.00 | dt: 1297.92ms | tok/sec: 201,972 | mfu: 71.31 | total time: 1.49m
step 00080/42800 (0.19%) | loss: 5.734600 | grad norm: 0.6467 | lrm: 1.00 | dt: 1303.56ms | tok/sec: 201,098 | mfu: 71.00 | total time: 1.51m
step 00081/42800 (0.19%) | loss: 5.730950 | grad norm: 0.6992 | lrm: 1.00 | dt: 1295.02ms | tok/sec: 202,424 | mfu: 71.47 | total time: 1.54m
step 00082/42800 (0.19%) | loss: 5.714051 | grad norm: 0.7303 | lrm: 1.00 | dt: 1296.55ms | tok/sec: 202,186 | mfu: 71.38 | total time: 1.56m
step 00083/42800 (0.19%) | loss: 5.701647 | grad norm: 0.7302 | lrm: 1.00 | dt: 1296.37ms | tok/sec: 202,214 | mfu: 71.39 | total time: 1.58m
step 00084/42800 (0.20%) | loss: 5.703329 | grad norm: 0.6220 | lrm: 1.00 | dt: 1306.90ms | tok/sec: 200,584 | mfu: 70.82 | total time: 1.60m
step 00085/42800 (0.20%) | loss: 5.705782 | grad norm: 0.4961 | lrm: 1.00 | dt: 1298.65ms | tok/sec: 201,858 | mfu: 71.27 | total time: 1.62m
step 00086/42800 (0.20%) | loss: 5.697135 | grad norm: 0.5011 | lrm: 1.00 | dt: 1301.88ms | tok/sec: 201,358 | mfu: 71.09 | total time: 1.64m
step 00087/42800 (0.20%) | loss: 5.672985 | grad norm: 0.5576 | lrm: 1.00 | dt: 1294.45ms | tok/sec: 202,514 | mfu: 71.50 | total time: 1.67m
step 00088/42800 (0.21%) | loss: 5.644456 | grad norm: 0.7578 | lrm: 1.00 | dt: 1299.23ms | tok/sec: 201,768 | mfu: 71.24 | total time: 1.69m
step 00089/42800 (0.21%) | loss: 5.606270 | grad norm: 0.6611 | lrm: 1.00 | dt: 1304.30ms | tok/sec: 200,983 | mfu: 70.96 | total time: 1.71m
step 00090/42800 (0.21%) | loss: 5.585247 | grad norm: 0.5714 | lrm: 1.00 | dt: 1301.02ms | tok/sec: 201,491 | mfu: 71.14 | total time: 1.73m
step 00091/42800 (0.21%) | loss: 5.554782 | grad norm: 0.5316 | lrm: 1.00 | dt: 1305.11ms | tok/sec: 200,859 | mfu: 70.92 | total time: 1.75m
step 00092/42800 (0.21%) | loss: 5.539097 | grad norm: 0.5821 | lrm: 1.00 | dt: 1297.51ms | tok/sec: 202,036 | mfu: 71.33 | total time: 1.77m
step 00093/42800 (0.22%) | loss: 5.518088 | grad norm: 0.5997 | lrm: 1.00 | dt: 1296.61ms | tok/sec: 202,177 | mfu: 71.38 | total time: 1.80m
step 00094/42800 (0.22%) | loss: 5.473407 | grad norm: 0.5543 | lrm: 1.00 | dt: 1306.34ms | tok/sec: 200,671 | mfu: 70.85 | total time: 1.82m
step 00095/42800 (0.22%) | loss: 5.500334 | grad norm: 0.5592 | lrm: 1.00 | dt: 1296.77ms | tok/sec: 202,152 | mfu: 71.37 | total time: 1.84m
step 00096/42800 (0.22%) | loss: 5.460676 | grad norm: 0.6442 | lrm: 1.00 | dt: 1294.85ms | tok/sec: 202,451 | mfu: 71.48 | total time: 1.86m
step 00097/42800 (0.23%) | loss: 5.455702 | grad norm: 0.6375 | lrm: 1.00 | dt: 1303.02ms | tok/sec: 201,181 | mfu: 71.03 | total time: 1.88m
step 00098/42800 (0.23%) | loss: 5.447194 | grad norm: 0.6262 | lrm: 1.00 | dt: 1291.76ms | tok/sec: 202,935 | mfu: 71.65 | total time: 1.90m
step 00099/42800 (0.23%) | loss: 5.450605 | grad norm: 0.5893 | lrm: 1.00 | dt: 1295.23ms | tok/sec: 202,392 | mfu: 71.46 | total time: 1.92m
Step 00100 | Validation bpb: 1.5924
step 00100/42800 (0.23%) | loss: 5.441409 | grad norm: 0.5712 | lrm: 1.00 | dt: 1517.90ms | tok/sec: 172,701 | mfu: 60.97 | total time: 1.95m
step 00101/42800 (0.24%) | loss: 5.403550 | grad norm: 0.4858 | lrm: 1.00 | dt: 1300.62ms | tok/sec: 201,553 | mfu: 71.16 | total time: 1.97m
step 00102/42800 (0.24%) | loss: 5.380876 | grad norm: 0.5739 | lrm: 1.00 | dt: 1300.99ms | tok/sec: 201,495 | mfu: 71.14 | total time: 1.99m
step 00103/42800 (0.24%) | loss: 5.393854 | grad norm: 0.6952 | lrm: 1.00 | dt: 1292.79ms | tok/sec: 202,773 | mfu: 71.59 | total time: 2.02m
step 00104/42800 (0.24%) | loss: 5.357920 | grad norm: 0.5982 | lrm: 1.00 | dt: 1299.69ms | tok/sec: 201,696 | mfu: 71.21 | total time: 2.04m
step 00105/42800 (0.25%) | loss: 5.362782 | grad norm: 0.5830 | lrm: 1.00 | dt: 1292.17ms | tok/sec: 202,871 | mfu: 71.63 | total time: 2.06m
step 00106/42800 (0.25%) | loss: 5.345986 | grad norm: 0.5471 | lrm: 1.00 | dt: 1292.94ms | tok/sec: 202,750 | mfu: 71.58 | total time: 2.08m
step 00107/42800 (0.25%) | loss: 5.348927 | grad norm: 0.5982 | lrm: 1.00 | dt: 1297.97ms | tok/sec: 201,963 | mfu: 71.31 | total time: 2.10m
step 00108/42800 (0.25%) | loss: 5.354347 | grad norm: 0.7516 | lrm: 1.00 | dt: 1300.94ms | tok/sec: 201,502 | mfu: 71.14 | total time: 2.12m
step 00109/42800 (0.25%) | loss: 5.346889 | grad norm: 0.7197 | lrm: 1.00 | dt: 1299.29ms | tok/sec: 201,759 | mfu: 71.23 | total time: 2.14m
step 00110/42800 (0.26%) | loss: 5.328266 | grad norm: 0.6305 | lrm: 1.00 | dt: 1304.42ms | tok/sec: 200,965 | mfu: 70.95 | total time: 2.17m
step 00111/42800 (0.26%) | loss: 5.332383 | grad norm: 0.5644 | lrm: 1.00 | dt: 1293.87ms | tok/sec: 202,604 | mfu: 71.53 | total time: 2.19m
step 00112/42800 (0.26%) | loss: 5.312577 | grad norm: 0.4778 | lrm: 1.00 | dt: 1301.40ms | tok/sec: 201,432 | mfu: 71.12 | total time: 2.21m
step 00113/42800 (0.26%) | loss: 5.292876 | grad norm: 0.5177 | lrm: 1.00 | dt: 1290.21ms | tok/sec: 203,179 | mfu: 71.73 | total time: 2.23m
step 00114/42800 (0.27%) | loss: 5.254138 | grad norm: 0.4991 | lrm: 1.00 | dt: 1290.07ms | tok/sec: 203,202 | mfu: 71.74 | total time: 2.25m
step 00115/42800 (0.27%) | loss: 5.221460 | grad norm: 0.4493 | lrm: 1.00 | dt: 1294.79ms | tok/sec: 202,460 | mfu: 71.48 | total time: 2.27m
step 00116/42800 (0.27%) | loss: 5.231060 | grad norm: 0.5207 | lrm: 1.00 | dt: 1295.87ms | tok/sec: 202,292 | mfu: 71.42 | total time: 2.30m
step 00117/42800 (0.27%) | loss: 5.227068 | grad norm: 0.5692 | lrm: 1.00 | dt: 1304.46ms | tok/sec: 200,959 | mfu: 70.95 | total time: 2.32m
step 00118/42800 (0.28%) | loss: 5.213528 | grad norm: 0.5564 | lrm: 1.00 | dt: 1298.17ms | tok/sec: 201,933 | mfu: 71.29 | total time: 2.34m
step 00119/42800 (0.28%) | loss: 5.194799 | grad norm: 0.5998 | lrm: 1.00 | dt: 1296.71ms | tok/sec: 202,161 | mfu: 71.37 | total time: 2.36m
step 00120/42800 (0.28%) | loss: 5.171208 | grad norm: 0.6231 | lrm: 1.00 | dt: 1293.45ms | tok/sec: 202,669 | mfu: 71.55 | total time: 2.38m
step 00121/42800 (0.28%) | loss: 5.180868 | grad norm: 0.5835 | lrm: 1.00 | dt: 1297.93ms | tok/sec: 201,970 | mfu: 71.31 | total time: 2.40m
step 00122/42800 (0.29%) | loss: 5.158115 | grad norm: 0.5061 | lrm: 1.00 | dt: 1292.65ms | tok/sec: 202,795 | mfu: 71.60 | total time: 2.43m
step 00123/42800 (0.29%) | loss: 5.148718 | grad norm: 0.5109 | lrm: 1.00 | dt: 1290.64ms | tok/sec: 203,112 | mfu: 71.71 | total time: 2.45m
step 00124/42800 (0.29%) | loss: 5.149097 | grad norm: 0.5123 | lrm: 1.00 | dt: 1302.96ms | tok/sec: 201,190 | mfu: 71.03 | total time: 2.47m
step 00125/42800 (0.29%) | loss: 5.140437 | grad norm: 0.4697 | lrm: 1.00 | dt: 1306.07ms | tok/sec: 200,711 | mfu: 70.86 | total time: 2.49m
step 00126/42800 (0.29%) | loss: 5.153176 | grad norm: 0.4905 | lrm: 1.00 | dt: 1305.85ms | tok/sec: 200,745 | mfu: 70.88 | total time: 2.51m
step 00127/42800 (0.30%) | loss: 5.143979 | grad norm: 0.5133 | lrm: 1.00 | dt: 1295.47ms | tok/sec: 202,354 | mfu: 71.44 | total time: 2.53m
step 00128/42800 (0.30%) | loss: 5.127117 | grad norm: 0.5701 | lrm: 1.00 | dt: 1295.68ms | tok/sec: 202,322 | mfu: 71.43 | total time: 2.56m
step 00129/42800 (0.30%) | loss: 5.114074 | grad norm: 0.6774 | lrm: 1.00 | dt: 1294.13ms | tok/sec: 202,563 | mfu: 71.52 | total time: 2.58m
step 00130/42800 (0.30%) | loss: 5.121413 | grad norm: 0.5203 | lrm: 1.00 | dt: 1297.72ms | tok/sec: 202,003 | mfu: 71.32 | total time: 2.60m
step 00131/42800 (0.31%) | loss: 5.093870 | grad norm: 0.5220 | lrm: 1.00 | dt: 1292.46ms | tok/sec: 202,826 | mfu: 71.61 | total time: 2.62m
step 00132/42800 (0.31%) | loss: 5.098944 | grad norm: 0.5489 | lrm: 1.00 | dt: 1286.34ms | tok/sec: 203,790 | mfu: 71.95 | total time: 2.64m
step 00133/42800 (0.31%) | loss: 5.072673 | grad norm: 0.5645 | lrm: 1.00 | dt: 1294.13ms | tok/sec: 202,563 | mfu: 71.52 | total time: 2.66m
step 00134/42800 (0.31%) | loss: 5.067207 | grad norm: 0.4861 | lrm: 1.00 | dt: 1291.80ms | tok/sec: 202,929 | mfu: 71.65 | total time: 2.68m
step 00135/42800 (0.32%) | loss: 5.061091 | grad norm: 0.4257 | lrm: 1.00 | dt: 1291.85ms | tok/sec: 202,921 | mfu: 71.64 | total time: 2.71m
step 00136/42800 (0.32%) | loss: 5.101441 | grad norm: 0.4479 | lrm: 1.00 | dt: 1294.01ms | tok/sec: 202,583 | mfu: 71.52 | total time: 2.73m
step 00137/42800 (0.32%) | loss: 5.099081 | grad norm: 0.4563 | lrm: 1.00 | dt: 1298.52ms | tok/sec: 201,878 | mfu: 71.28 | total time: 2.75m
step 00138/42800 (0.32%) | loss: 5.072068 | grad norm: 0.4938 | lrm: 1.00 | dt: 1300.32ms | tok/sec: 201,599 | mfu: 71.18 | total time: 2.77m
step 00139/42800 (0.32%) | loss: 5.075995 | grad norm: 0.4778 | lrm: 1.00 | dt: 1297.77ms | tok/sec: 201,995 | mfu: 71.32 | total time: 2.79m
step 00140/42800 (0.33%) | loss: 5.050237 | grad norm: 0.5158 | lrm: 1.00 | dt: 1297.85ms | tok/sec: 201,983 | mfu: 71.31 | total time: 2.81m
step 00141/42800 (0.33%) | loss: 5.039382 | grad norm: 0.4983 | lrm: 1.00 | dt: 1293.10ms | tok/sec: 202,725 | mfu: 71.57 | total time: 2.84m
step 00142/42800 (0.33%) | loss: 5.010561 | grad norm: 0.4405 | lrm: 1.00 | dt: 1310.93ms | tok/sec: 199,968 | mfu: 70.60 | total time: 2.86m
step 00143/42800 (0.33%) | loss: 5.011443 | grad norm: 0.5616 | lrm: 1.00 | dt: 1302.06ms | tok/sec: 201,329 | mfu: 71.08 | total time: 2.88m
step 00144/42800 (0.34%) | loss: 5.004911 | grad norm: 0.4923 | lrm: 1.00 | dt: 1293.58ms | tok/sec: 202,649 | mfu: 71.55 | total time: 2.90m
step 00145/42800 (0.34%) | loss: 4.992899 | grad norm: 0.4450 | lrm: 1.00 | dt: 1304.61ms | tok/sec: 200,936 | mfu: 70.94 | total time: 2.92m
step 00146/42800 (0.34%) | loss: 4.986961 | grad norm: 0.4803 | lrm: 1.00 | dt: 1303.95ms | tok/sec: 201,037 | mfu: 70.98 | total time: 2.94m
step 00147/42800 (0.34%) | loss: 4.966120 | grad norm: 0.5130 | lrm: 1.00 | dt: 1288.82ms | tok/sec: 203,398 | mfu: 71.81 | total time: 2.97m
step 00148/42800 (0.35%) | loss: 4.940459 | grad norm: 0.4849 | lrm: 1.00 | dt: 1289.43ms | tok/sec: 203,301 | mfu: 71.78 | total time: 2.99m
